Postal Code,Place Name,State,State Abbreviation,Latitude,Longitude
46787,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46788,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46789,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46790,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46791,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46792,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46793,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46794,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46795,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46796,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46797,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46798,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46799,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46800,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46801,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46802,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46803,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46804,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46805,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46806,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46860,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46870,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46960,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46962,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46964,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46966,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46968,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46970,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46972,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46974,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46976,Petaling Jaya,Selangor,SGR,3.1071,101.6083
46978,Petaling Jaya,Selangor,SGR,3.0689,101.5742
47000,Sungai Buloh,Selangor,SGR,3.1618,101.598
47100,Puchong,Selangor,SGR,3.0757,101.6198
47110,Puchong,Selangor,SGR,3.0099,101.6318
47120,Puchong,Selangor,SGR,3.0122,101.6283
47130,Puchong,Selangor,SGR,2.9881,101.6053
47140,Puchong,Selangor,SGR,3.0034,101.6115
47150,Puchong,Selangor,SGR,3.1013,101.5693
47160,Puchong,Selangor,SGR,3.0471,101.6294
47170,Puchong,Selangor,SGR,3.0271,101.6034
47180,Puchong,Selangor,SGR,3.0666,101.6122
47190,Puchong,Selangor,SGR,3.0533,101.6348
47200,Subang Airport,Selangor,SGR,3.1851,101.6275
47300,Petaling Jaya,Selangor,SGR,3.1097,101.6171
47301,Petaling Jaya,Selangor,SGR,3.1042,101.6128
47307,Petaling Jaya,Selangor,SGR,3.1071,101.6083
47308,Petaling Jaya,Selangor,SGR,3.1298,101.6275
47400,Petaling Jaya,Selangor,SGR,3.1296,101.6274
47410,Petaling Jaya,Selangor,SGR,3.12,101.5952
47500,Subang Jaya,Selangor,SGR,3.0542,101.5949
47507,Subang Jaya,Selangor,SGR,3.0439,101.5806
47600,Subang Jaya,Selangor,SGR,3.0473,101.5712
47610,Subang Jaya,Selangor,SGR,3.0439,101.5792
47620,Subang Jaya,Selangor,SGR,3.0337,101.5873
47630,Subang Jaya,Selangor,SGR,3.0334,101.5848
47640,Subang Jaya,Selangor,SGR,2.9766,101.6219
47650,Subang Jaya,Selangor,SGR,3.1402,101.6072
47800,Petaling Jaya,Selangor,SGR,3.1149,101.5869
47810,Petaling Jaya,Selangor,SGR,3.144,101.5875
47820,Petaling Jaya,Selangor,SGR,3.1571,101.6019
47830,Petaling Jaya,Selangor,SGR,3.1871,101.5917
48000,Rawang,Selangor,SGR,3.2549,101.5705
48010,Rawang,Selangor,SGR,3.3351,101.5498
48020,Rawang,Selangor,SGR,3.2277,101.6017
48050,Rawang,Selangor,SGR,3.2559,101.5642
48100,Rawang,Selangor,SGR,3.3216,101.4744
48200,Serendah,Selangor,SGR,3.23,101.6374
48300,Rawang,Selangor,SGR,3.3083,101.5123
63000,Cyberjaya,Selangor,SGR,2.9679,101.653
63100,Cyberjaya,Selangor,SGR,2.9251,101.6574
63200,Cyberjaya,Selangor,SGR,2.8064,101.7239
63300,Cyberjaya,Selangor,SGR,2.996,101.6202
64000,KLIA,Selangor,SGR,2.8239,101.687
68000,Ampang,Selangor,SGR,3.1549,101.7412
93000,Kuching,Sarawak,SRW,1.5455,110.3439
93010,Kuching,Sarawak,SRW,1.5361,110.3442
93050,Kuching,Sarawak,SRW,1.5831,110.2251
93100,Kuching,Sarawak,SRW,1.6138,110.4597
93150,Kuching,Sarawak,SRW,1.5585,110.3877
93200,Kuching,Sarawak,SRW,1.5298,110.3462
93250,Kuching,Sarawak,SRW,1.562,110.3152
93300,Kuching,Sarawak,SRW,1.5992,110.4436
93350,Kuching,Sarawak,SRW,1.5435,110.3816
93400,Kuching,Sarawak,SRW,1.6167,110.4407
93450,Kuching,Sarawak,SRW,1.5484,110.3676
93500,Kuching,Sarawak,SRW,1.531,110.3442
93502,Kuching,Sarawak,SRW,1.531,110.3442
93503,Kuching,Sarawak,SRW,1.531,110.3442
93504,Kuching,Sarawak,SRW,1.531,110.3442
93505,Kuching,Sarawak,SRW,1.531,110.3442
93506,Kuching,Sarawak,SRW,1.531,110.3442
93507,Kuching,Sarawak,SRW,1.531,110.3442
93508,Kuching,Sarawak,SRW,1.531,110.3442
93514,Kuching,Sarawak,SRW,1.531,110.3442
93516,Kuching,Sarawak,SRW,1.531,110.3442
93517,Kuching,Sarawak,SRW,1.531,110.3442
93518,Kuching,Sarawak,SRW,1.531,110.3442
93519,Kuching,Sarawak,SRW,1.5545,110.3395
93520,Kuching,Sarawak,SRW,1.531,110.3442
93527,Kuching,Sarawak,SRW,1.531,110.3442
93529,Kuching,Sarawak,SRW,1.531,110.3442
93532,Kuching,Sarawak,SRW,1.531,110.3442
93540,Kuching,Sarawak,SRW,1.531,110.3442
93550,Kuching,Sarawak,SRW,3.1785,113.0391
93551,Kuching,Sarawak,SRW,2.8774,112.8511
93552,Kuching,Sarawak,SRW,1.531,110.3442
93554,Kuching,Sarawak,SRW,1.531,110.3442
93556,Kuching,Sarawak,SRW,1.531,110.3442
93558,Kuching,Sarawak,SRW,1.531,110.3442
93560,Kuching,Sarawak,SRW,1.531,110.3442
93564,Kuching,Sarawak,SRW,1.5977,110.34
93566,Kuching,Sarawak,SRW,1.531,110.3442
93570,Kuching,Sarawak,SRW,1.531,110.3442
93572,Kuching,Sarawak,SRW,1.531,110.3442
93576,Kuching,Sarawak,SRW,1.531,110.3442
93578,Kuching,Sarawak,SRW,1.5306,110.3376
93582,Kuching,Sarawak,SRW,1.4267,110.1452
93586,Kuching,Sarawak,SRW,1.531,110.3442
93590,Kuching,Sarawak,SRW,1.531,110.3442
93592,Kuching,Sarawak,SRW,1.531,110.3442
93594,Kuching,Sarawak,SRW,1.531,110.3442
93596,Kuching,Sarawak,SRW,1.531,110.3442
93600,Kuching,Sarawak,SRW,1.5568,110.3522
93604,Kuching,Sarawak,SRW,1.5649,110.3121
93606,Kuching,Sarawak,SRW,1.531,110.3442
93608,Kuching,Sarawak,SRW,1.1658,110.5655
93609,Kuching,Sarawak,SRW,1.531,110.3442
93610,Kuching,Sarawak,SRW,1.531,110.3442
93612,Kuching,Sarawak,SRW,1.5852,110.3723
93614,Kuching,Sarawak,SRW,1.531,110.3442
93618,Kuching,Sarawak,SRW,1.4877,110.3436
93619,Kuching,Sarawak,SRW,1.5585,110.3833
93620,Kuching,Sarawak,SRW,1.4094,110.3372
93626,Kuching,Sarawak,SRW,1.531,110.3442
93628,Kuching,Sarawak,SRW,1.531,110.3442
93632,Kuching,Sarawak,SRW,1.5485,110.3386
93634,Kuching,Sarawak,SRW,1.531,110.3442
93648,Kuching,Sarawak,SRW,1.531,110.3442
93658,Kuching,Sarawak,SRW,1.531,110.3442
93660,Kuching,Sarawak,SRW,1.531,110.3442
93661,Kuching,Sarawak,SRW,1.531,110.3442
93662,Kuching,Sarawak,SRW,1.531,110.3442
93670,Kuching,Sarawak,SRW,1.531,110.3442
93672,Kuching,Sarawak,SRW,1.531,110.3442
93677,Kuching,Sarawak,SRW,1.4264,110.3212
93690,Kuching,Sarawak,SRW,1.531,110.3442
93694,Kuching,Sarawak,SRW,1.531,110.3442
93700,Kuching,Sarawak,SRW,1.531,110.3442
93702,Kuching,Sarawak,SRW,1.531,110.3442
93704,Kuching,Sarawak,SRW,1.531,110.3442
93706,Kuching,Sarawak,SRW,1.531,110.3442
93708,Kuching,Sarawak,SRW,1.531,110.3442
93710,Kuching,Sarawak,SRW,1.531,110.3442
93712,Kuching,Sarawak,SRW,1.531,110.3442
93714,Kuching,Sarawak,SRW,1.531,110.3442
93716,Kuching,Sarawak,SRW,1.531,110.3442
93718,Kuching,Sarawak,SRW,1.531,110.3442
93720,Kuching,Sarawak,SRW,1.531,110.3442
93722,Kuching,Sarawak,SRW,1.531,110.3442
93724,Kuching,Sarawak,SRW,1.531,110.3442
93726,Kuching,Sarawak,SRW,1.531,110.3442
93728,Kuching,Sarawak,SRW,1.531,110.3442
93730,Kuching,Sarawak,SRW,1.531,110.3442
93732,Kuching,Sarawak,SRW,1.531,110.3442
93734,Kuching,Sarawak,SRW,1.531,110.3442
93736,Kuching,Sarawak,SRW,1.531,110.3442
93738,Kuching,Sarawak,SRW,1.531,110.3442
93740,Kuching,Sarawak,SRW,1.531,110.3442
93742,Kuching,Sarawak,SRW,1.531,110.3442
93744,Kuching,Sarawak,SRW,1.531,110.3442
93746,Kuching,Sarawak,SRW,1.531,110.3442
93748,Kuching,Sarawak,SRW,1.531,110.3442
93750,Kuching,Sarawak,SRW,1.531,110.3442
93752,Kuching,Sarawak,SRW,1.531,110.3442
93754,Kuching,Sarawak,SRW,1.531,110.3442
93756,Kuching,Sarawak,SRW,1.531,110.3442
93758,Kuching,Sarawak,SRW,1.531,110.3442
93760,Kuching,Sarawak,SRW,1.531,110.3442
93762,Kuching,Sarawak,SRW,1.531,110.3442
93764,Kuching,Sarawak,SRW,1.531,110.3442
93900,Kuching,Sarawak,SRW,1.531,110.3442
93902,Kuching,Sarawak,SRW,1.531,110.3442
93904,Kuching,Sarawak,SRW,1.531,110.3442
93906,Kuching,Sarawak,SRW,1.531,110.3442
93908,Kuching,Sarawak,SRW,1.531,110.3442
93910,Kuching,Sarawak,SRW,1.531,110.3442
93912,Kuching,Sarawak,SRW,1.531,110.3442
93914,Kuching,Sarawak,SRW,1.531,110.3442
93916,Kuching,Sarawak,SRW,1.531,110.3442
93990,Kuching,Sarawak,SRW,1.531,110.3442
94000,Bau,Sarawak,SRW,1.4813,110.1013
94007,Bau,Sarawak,SRW,1.418,110.1614
94009,Bau,Sarawak,SRW,1.418,110.1614
94200,Siburan,Sarawak,SRW,1.3148,110.3751
94300,Kota Samarahan,Sarawak,SRW,1.4727,110.402
94500,Lundu,Sarawak,SRW,1.6733,109.8363
94507,Lundu,Sarawak,SRW,1.6752,109.8007
94509,Lundu,Sarawak,SRW,1.6752,109.8007
94600,Asajaya,Sarawak,SRW,1.5424,110.516
94650,Kabong,Sarawak,SRW,1.8453,111.4252
94700,Serian,Sarawak,SRW,1.2438,110.2563
94707,Serian,Sarawak,SRW,1.1727,110.5639
94709,Serian,Sarawak,SRW,1.1727,110.5639
94750,Serian,Sarawak,SRW,1.1335,110.5286
94760,Serian,Sarawak,SRW,1.0172,110.3577
94800,Simunjan,Sarawak,SRW,1.2657,110.8125
94807,Simunjan,Sarawak,SRW,1.1862,110.9032
94809,Simunjan,Sarawak,SRW,1.1862,110.9032
94850,Sebuyau,Sarawak,SRW,1.3337,110.9275
94900,Lingga,Sarawak,SRW,1.3306,111.1952
94950,Pusa,Sarawak,SRW,1.6097,111.4337
95000,Sri Aman,Sarawak,SRW,1.3177,111.3894
95007,Sri Aman,Sarawak,SRW,1.2336,111.4637
95008,Sri Aman,Sarawak,SRW,1.2336,111.4637
95009,Sri Aman,Sarawak,SRW,1.2336,111.4637
95300,Roban,Sarawak,SRW,1.8838,111.3155
95400,Saratok,Sarawak,SRW,1.6629,111.2076
95407,Saratok,Sarawak,SRW,1.7362,111.3528
95409,Saratok,Sarawak,SRW,1.7362,111.3528
95500,Debak,Sarawak,SRW,1.5775,111.2168
95600,Spaoh,Sarawak,SRW,1.6533,111.5983
95700,Betong,Sarawak,SRW,1.5038,111.4675
95707,Betong,Sarawak,SRW,1.4196,111.5959
95709,Betong,Sarawak,SRW,1.4196,111.5959
95800,Engkilili,Sarawak,SRW,1.2817,110.9074
95900,Lubok Antu,Sarawak,SRW,1.2548,111.6771
96000,Sibu,Sarawak,SRW,2.2086,111.6
96007,Sibu,Sarawak,SRW,2.31,111.84
96008,Sibu,Sarawak,SRW,2.31,111.84
96009,Sibu,Sarawak,SRW,2.31,111.84
96100,Sarikei,Sarawak,SRW,2.0455,111.5346
96107,Sarikei,Sarawak,SRW,2.1178,111.5212
96108,Sarikei,Sarawak,SRW,2.1178,111.5212
96109,Sarikei,Sarawak,SRW,2.1178,111.5212
96150,Belawai,Sarawak,SRW,1.9636,111.0947
96200,Daro,Sarawak,SRW,2.5321,111.5253
96250,Matu,Sarawak,SRW,2.6413,111.4437
96300,Dalat,Sarawak,SRW,2.2853,111.9027
96307,Dalat,Sarawak,SRW,2.4277,112.1548
96309,Dalat,Sarawak,SRW,2.4277,112.1548
96350,Balingian,Sarawak,SRW,2.2248,111.6044
96400,Mukah,Sarawak,SRW,2.4118,112.0435
96410,Mukah,Sarawak,SRW,2.8576,111.8762
96500,Bintangor,Sarawak,SRW,2.2244,111.5791
96507,Bintangor,Sarawak,SRW,2.2138,111.5514
96508,Bintangor,Sarawak,SRW,2.2138,111.5514
96509,Bintangor,Sarawak,SRW,2.2138,111.5514
96600,Julau,Sarawak,SRW,1.783,111.9699
96700,Kanowit,Sarawak,SRW,1.9416,112.0866
96707,Kanowit,Sarawak,SRW,1.9064,112.2371
96709,Kanowit,Sarawak,SRW,1.9064,112.2371
96800,Kapit,Sarawak,SRW,1.9499,113.1692
96807,Kapit,Sarawak,SRW,1.9098,113.6356
96809,Kapit,Sarawak,SRW,1.9098,113.6356
96850,Song,Sarawak,SRW,1.735,112.533
96900,Belaga,Sarawak,SRW,2.4811,113.6292
97000,Bintulu,Sarawak,SRW,2.6262,112.1367
97007,Bintulu,Sarawak,SRW,3.1906,113.0901
97008,Bintulu,Sarawak,SRW,3.1906,113.0901
97009,Bintulu,Sarawak,SRW,3.1906,113.0901
97010,Bintulu,Sarawak,SRW,3.1906,113.0901
97011,Bintulu,Sarawak,SRW,3.1906,113.0901
97012,Bintulu,Sarawak,SRW,3.1906,113.0901
97013,Bintulu,Sarawak,SRW,3.1906,113.0901
97014,Bintulu,Sarawak,SRW,3.1906,113.0901
97015,Bintulu,Sarawak,SRW,3.1906,113.0901
97100,Sebauh,Sarawak,SRW,2.7811,112.6702
97200,Tatau,Sarawak,SRW,2.5733,112.6906
97300,Bintulu,Sarawak,SRW,3.264,113.0846
98000,Miri,Sarawak,SRW,4.2678,113.9692
98007,Miri,Sarawak,SRW,4.3331,113.9949
98008,Miri,Sarawak,SRW,4.3331,113.9949
98009,Miri,Sarawak,SRW,4.3331,113.9949
98050,Baram,Sarawak,SRW,2.0768,112.3837
98057,Baram,Sarawak,SRW,1.3526,111.5176
98058,Baram,Sarawak,SRW,1.3526,111.5176
98059,Baram,Sarawak,SRW,1.3526,111.5176
98100,Lutong,Sarawak,SRW,4.4803,114.0108
98107,Lutong,Sarawak,SRW,4.4803,114.0108
98109,Lutong,Sarawak,SRW,4.4803,114.0108
98150,Bekenu,Sarawak,SRW,4.0678,113.8315
98157,Bekenu,Sarawak,SRW,4.0677,113.831
98159,Bekenu,Sarawak,SRW,4.0677,113.831
98200,Niah,Sarawak,SRW,3.195,112.6848
98300,Long Lama,Sarawak,SRW,3.9671,114.2984
98700,Limbang,Sarawak,SRW,4.1371,114.6005
98707,Limbang,Sarawak,SRW,4.3466,115.1836
98708,Limbang,Sarawak,SRW,4.3466,115.1836
98709,Limbang,Sarawak,SRW,4.3466,115.1836
98750,Nanga Medamit,Sarawak,SRW,2.5574,113.0012
98800,Sundar,Sarawak,SRW,3.9777,114.0651
98850,Lawas,Sarawak,SRW,3.9117,114.0909
98857,Lawas,Sarawak,SRW,4.8211,115.4274
98859,Lawas,Sarawak,SRW,4.8211,115.4274
20000,Kuala Terengganu,Terengganu,TRG,5.2847,103.1475
20050,Kuala Terengganu,Terengganu,TRG,5.2886,103.104
20100,Kuala Terengganu,Terengganu,TRG,5.3134,103.1178
20200,Kuala Terengganu,Terengganu,TRG,5.3165,103.1246
20300,Kuala Terengganu,Terengganu,TRG,5.2937,103.1409
20400,Kuala Terengganu,Terengganu,TRG,5.2184,103.1682
20500,Kuala Terengganu,Terengganu,TRG,5.3046,103.1607
20502,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20503,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20504,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20505,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20506,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20508,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20512,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20514,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20516,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20517,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20518,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20519,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20520,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20532,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20534,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20536,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20538,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20540,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20542,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20546,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20548,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20550,Kuala Terengganu,Terengganu,TRG,4.505,103.4432
20551,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20552,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20554,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20556,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20560,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20564,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20566,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20568,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20570,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20572,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20576,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20578,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20582,Kuala Terengganu,Terengganu,TRG,5.0737,103.0221
20586,Kuala Terengganu,Terengganu,TRG,5.3249,103.151
20590,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20592,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20596,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20600,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20604,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20606,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20608,Kuala Terengganu,Terengganu,TRG,4.2356,103.419
20609,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20610,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20612,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20614,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20618,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20620,Kuala Terengganu,Terengganu,TRG,5.3147,103.133
20622,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20626,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20628,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20630,Kuala Terengganu,Terengganu,TRG,5.3175,103.1312
20632,Kuala Terengganu,Terengganu,TRG,4.5782,103.2743
20646,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20648,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20656,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20658,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20660,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20661,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20662,Kuala Terengganu,Terengganu,TRG,5.3145,103.1267
20664,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20668,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20670,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20672,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20673,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20674,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20676,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20680,Kuala Terengganu,Terengganu,TRG,5.3304,103.1412
20690,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20698,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20700,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20710,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20720,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20900,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20902,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20904,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20906,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20908,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20910,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20912,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20914,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20916,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20918,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20920,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20922,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20924,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20926,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20928,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20930,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
20990,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
21000,Kuala Terengganu,Terengganu,TRG,5.3018,103.1259
21009,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
21010,Kuala Terengganu,Terengganu,TRG,5.2638,103.0938
21020,Kuala Terengganu,Terengganu,TRG,5.3205,103.0596
21030,Kuala Terengganu,Terengganu,TRG,5.3451,103.1047
21040,Kuala Terengganu,Terengganu,TRG,5.2624,103.0792
21060,Kuala Terengganu,Terengganu,TRG,5.3185,103.0739
21070,Kuala Terengganu,Terengganu,TRG,5.271,103.1235
21080,Kuala Terengganu,Terengganu,TRG,5.3405,103.0754
21090,Kuala Terengganu,Terengganu,TRG,5.775,103.015
21100,Kuala Terengganu,Terengganu,TRG,5.3199,103.1074
21109,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
21200,Kuala Terengganu,Terengganu,TRG,5.2967,103.0847
21209,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
21210,Kuala Terengganu,Terengganu,TRG,5.269,103.0614
21220,Kuala Terengganu,Terengganu,TRG,5.2188,103.0314
21300,Kuala Terengganu,Terengganu,TRG,5.3436,103.0796
21309,Kuala Terengganu,Terengganu,TRG,5.3117,103.1199
21400,Bukit Payong,Terengganu,TRG,5.2321,103.1041
21450,Chalok,Terengganu,TRG,5.3867,102.8676
21500,Sungai Tong,Terengganu,TRG,5.2448,102.8795
21600,Marang,Terengganu,TRG,5.2424,103.126
21610,Marang,Terengganu,TRG,5.0599,103.2796
21700,Kuala Berang,Terengganu,TRG,5.1048,102.9733
21800,Ajil,Terengganu,TRG,5.0619,103.0496
21810,Ajil,Terengganu,TRG,5.0178,103.1339
21820,Ajil,Terengganu,TRG,5.0464,103.0901
22000,Jerteh,Terengganu,TRG,5.6111,102.5729
22010,Jerteh,Terengganu,TRG,5.6209,102.5933
22020,Jerteh,Terengganu,TRG,5.6795,102.5851
22100,Permaisuri,Terengganu,TRG,5.4698,102.8602
22107,Permaisuri,Terengganu,TRG,5.5837,102.7858
22109,Permaisuri,Terengganu,TRG,5.5837,102.7858
22110,Permaisuri,Terengganu,TRG,5.5436,102.818
22120,Permaisuri,Terengganu,TRG,5.4395,102.8866
22200,Kampung Raja,Terengganu,TRG,5.7332,102.613
22300,Kuala Besut,Terengganu,TRG,5.7998,102.5579
22307,Kuala Besut,Terengganu,TRG,5.8201,102.5377
22309,Kuala Besut,Terengganu,TRG,5.8201,102.5377
23000,Dungun,Terengganu,TRG,4.8168,103.3036
23007,Dungun,Terengganu,TRG,4.7565,103.3997
23009,Dungun,Terengganu,TRG,4.7565,103.3997
23050,Dungun,Terengganu,TRG,4.7789,103.3726
23100,Paka,Terengganu,TRG,4.7314,103.358
23200,Bukit Besi,Terengganu,TRG,5.0395,102.7909
23300,Ketengah Jaya,Terengganu,TRG,4.4348,103.3763
23400,Al Muktatfi Billah Shah,Terengganu,TRG,4.6199,103.2089
24000,Cukai,Terengganu,TRG,4.3305,103.352
24007,Cukai,Terengganu,TRG,4.2327,103.4152
24009,Cukai,Terengganu,TRG,4.2327,103.4152
24050,Ceneh,Terengganu,TRG,4.1373,103.2476
24060,Ceneh,Terengganu,TRG,4.1149,103.2909
24100,Kijal,Terengganu,TRG,4.436,103.4175
24107,Kijal,Terengganu,TRG,4.3364,103.4683
24109,Kijal,Terengganu,TRG,4.3364,103.4683
24200,Kemasek,Terengganu,TRG,4.62,103.353
24207,Kemasek,Terengganu,TRG,4.4216,103.438
24209,Kemasek,Terengganu,TRG,4.4216,103.438
24300,Kerteh,Terengganu,TRG,4.6985,103.3568
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
